nypd_pct_cd,incident_date,cip_jobs,counts
68.0,2022-04-27,Serious,3
68.0,2022-04-28,Critical,2
68.0,2022-04-28,Non CIP,222
68.0,2022-04-28,Non Critical,3
68.0,2022-04-28,Serious,3
68.0,2022-04-29,Critical,2
68.0,2022-04-29,Non CIP,228
68.0,2022-04-29,Non Critical,10
68.0,2022-04-29,Serious,1
68.0,2022-04-30,Non CIP,210
68.0,2022-04-30,Non Critical,4
68.0,2022-04-30,Serious,3
68.0,2022-05-01,Critical,1
68.0,2022-05-01,Non CIP,205
68.0,2022-05-01,Non Critical,8
68.0,2022-05-01,Serious,5
68.0,2022-05-02,Critical,2
68.0,2022-05-02,Non CIP,212
68.0,2022-05-02,Non Critical,2
68.0,2022-05-02,Serious,6
68.0,2022-05-03,Non CIP,237
68.0,2022-05-03,Non Critical,2
68.0,2022-05-03,Serious,5
68.0,2022-05-04,Non CIP,207
68.0,2022-05-04,Non Critical,5
68.0,2022-05-04,Serious,3
68.0,2022-05-05,Critical,1
68.0,2022-05-05,Non CIP,222
68.0,2022-05-05,Non Critical,3
68.0,2022-05-05,Serious,1
68.0,2022-05-06,Critical,3
68.0,2022-05-06,Non CIP,198
68.0,2022-05-06,Non Critical,9
68.0,2022-05-06,Serious,4
68.0,2022-05-07,Critical,2
68.0,2022-05-07,Non CIP,242
68.0,2022-05-07,Serious,3
68.0,2022-05-08,Critical,3
68.0,2022-05-08,Non CIP,213
68.0,2022-05-08,Non Critical,6
68.0,2022-05-08,Serious,4
68.0,2022-05-09,Critical,1
68.0,2022-05-09,Non CIP,192
68.0,2022-05-09,Non Critical,7
68.0,2022-05-09,Serious,2
68.0,2022-05-10,Critical,1
68.0,2022-05-10,Non CIP,212
68.0,2022-05-10,Non Critical,6
68.0,2022-05-10,Serious,3
68.0,2022-05-11,Critical,2
68.0,2022-05-11,Non CIP,216
68.0,2022-05-11,Non Critical,5
68.0,2022-05-11,Serious,5
68.0,2022-05-12,Critical,3
68.0,2022-05-12,Non CIP,212
68.0,2022-05-12,Non Critical,6
68.0,2022-05-12,Serious,2
68.0,2022-05-13,Critical,1
68.0,2022-05-13,Non CIP,221
68.0,2022-05-13,Non Critical,4
68.0,2022-05-13,Serious,6
68.0,2022-05-14,Critical,1
68.0,2022-05-14,Non CIP,211
68.0,2022-05-14,Non Critical,6
68.0,2022-05-14,Serious,6
68.0,2022-05-15,Critical,2
68.0,2022-05-15,Non CIP,206
68.0,2022-05-15,Non Critical,8
68.0,2022-05-15,Serious,6
68.0,2022-05-16,Critical,1
68.0,2022-05-16,Non CIP,192
68.0,2022-05-16,Non Critical,5
68.0,2022-05-16,Serious,5
68.0,2022-05-17,Critical,1
68.0,2022-05-17,Non CIP,194
68.0,2022-05-17,Non Critical,5
68.0,2022-05-17,Serious,6
68.0,2022-05-18,Critical,1
68.0,2022-05-18,Non CIP,226
68.0,2022-05-18,Non Critical,4
68.0,2022-05-18,Serious,7
68.0,2022-05-19,Critical,2
68.0,2022-05-19,Non CIP,198
68.0,2022-05-19,Non Critical,4
68.0,2022-05-19,Serious,3
68.0,2022-05-20,Non CIP,210
68.0,2022-05-20,Non Critical,4
68.0,2022-05-20,Serious,6
68.0,2022-05-21,Critical,3
68.0,2022-05-21,Non CIP,212
68.0,2022-05-21,Non Critical,7
68.0,2022-05-21,Serious,2
68.0,2022-05-22,Critical,4
68.0,2022-05-22,Non CIP,222
68.0,2022-05-22,Non Critical,5
68.0,2022-05-22,Serious,4
68.0,2022-05-23,Critical,1
68.0,2022-05-23,Non CIP,190
68.0,2022-05-23,Non Critical,5
68.0,2022-05-23,Serious,3
68.0,2022-05-24,Critical,5
68.0,2022-05-24,Non CIP,192
68.0,2022-05-24,Non Critical,4
68.0,2022-05-24,Serious,3
68.0,2022-05-25,Critical,1
68.0,2022-05-25,Non CIP,231
68.0,2022-05-25,Serious,4
68.0,2022-05-26,Critical,5
68.0,2022-05-26,Non CIP,214
68.0,2022-05-26,Non Critical,1
68.0,2022-05-26,Serious,8
68.0,2022-05-27,Critical,2
68.0,2022-05-27,Non CIP,218
68.0,2022-05-27,Non Critical,5
68.0,2022-05-27,Serious,3
68.0,2022-05-28,Non CIP,203
68.0,2022-05-28,Non Critical,3
68.0,2022-05-28,Serious,3
68.0,2022-05-29,Critical,3
68.0,2022-05-29,Non CIP,169
68.0,2022-05-29,Non Critical,5
68.0,2022-05-29,Serious,2
68.0,2022-05-30,Non CIP,149
68.0,2022-05-30,Non Critical,3
68.0,2022-05-30,Serious,2
68.0,2022-05-31,Critical,1
68.0,2022-05-31,Non CIP,218
68.0,2022-05-31,Non Critical,10
68.0,2022-05-31,Serious,3
68.0,2022-06-01,Non CIP,217
68.0,2022-06-01,Non Critical,4
68.0,2022-06-01,Serious,3
68.0,2022-06-02,Non CIP,189
68.0,2022-06-02,Non Critical,7
68.0,2022-06-02,Serious,3
68.0,2022-06-03,Non CIP,192
68.0,2022-06-03,Non Critical,8
68.0,2022-06-03,Serious,4
68.0,2022-06-04,Critical,2
68.0,2022-06-04,Non CIP,208
68.0,2022-06-04,Non Critical,7
68.0,2022-06-04,Serious,6
68.0,2022-06-05,Critical,2
68.0,2022-06-05,Non CIP,173
68.0,2022-06-05,Non Critical,7
68.0,2022-06-05,Serious,4
68.0,2022-06-06,Critical,1
68.0,2022-06-06,Non CIP,195
68.0,2022-06-06,Non Critical,5
68.0,2022-06-06,Serious,2
68.0,2022-06-07,Critical,1
68.0,2022-06-07,Non CIP,210
68.0,2022-06-07,Non Critical,4
68.0,2022-06-07,Serious,6
68.0,2022-06-08,Non CIP,213
68.0,2022-06-08,Non Critical,7
68.0,2022-06-08,Serious,4
68.0,2022-06-09,Critical,4
68.0,2022-06-09,Non CIP,139
68.0,2022-06-09,Non Critical,6
68.0,2022-06-09,Serious,5
68.0,2022-06-10,Critical,3
68.0,2022-06-10,Non CIP,190
68.0,2022-06-10,Non Critical,6
68.0,2022-06-10,Serious,5
68.0,2022-06-11,Critical,1
68.0,2022-06-11,Non CIP,264
68.0,2022-06-11,Non Critical,3
68.0,2022-06-11,Serious,3
68.0,2022-06-12,Critical,2
68.0,2022-06-12,Non CIP,198
68.0,2022-06-12,Non Critical,4
68.0,2022-06-12,Serious,6
68.0,2022-06-13,Critical,3
68.0,2022-06-13,Non CIP,191
68.0,2022-06-13,Non Critical,4
68.0,2022-06-13,Serious,4
68.0,2022-06-14,Critical,1
68.0,2022-06-14,Non CIP,190
68.0,2022-06-14,Non Critical,8
68.0,2022-06-14,Serious,5
68.0,2022-06-15,Non CIP,189
68.0,2022-06-15,Non Critical,3
68.0,2022-06-15,Serious,5
68.0,2022-06-16,Non CIP,197
68.0,2022-06-16,Non Critical,3
68.0,2022-06-16,Serious,3
68.0,2022-06-17,Critical,1
68.0,2022-06-17,Non CIP,229
68.0,2022-06-17,Non Critical,7
68.0,2022-06-17,Serious,6
68.0,2022-06-18,Non CIP,189
68.0,2022-06-18,Non Critical,9
68.0,2022-06-18,Serious,6
68.0,2022-06-19,Non CIP,196
68.0,2022-06-19,Non Critical,2
68.0,2022-06-19,Serious,2
68.0,2022-06-20,Critical,2
68.0,2022-06-20,Non CIP,228
68.0,2022-06-20,Non Critical,2
68.0,2022-06-20,Serious,9
68.0,2022-06-21,Non CIP,220
68.0,2022-06-21,Non Critical,8
68.0,2022-06-21,Serious,15
68.0,2022-06-22,Non CIP,178
68.0,2022-06-22,Non Critical,4
68.0,2022-06-22,Serious,8
68.0,2022-06-23,Critical,2
68.0,2022-06-23,Non CIP,204
68.0,2022-06-23,Non Critical,9
68.0,2022-06-23,Serious,7
68.0,2022-06-24,Critical,3
68.0,2022-06-24,Non CIP,189
68.0,2022-06-24,Non Critical,3
68.0,2022-06-24,Serious,2
68.0,2022-06-25,Critical,2
68.0,2022-06-25,Non CIP,212
68.0,2022-06-25,Non Critical,6
68.0,2022-06-25,Serious,7
68.0,2022-06-26,Critical,2
68.0,2022-06-26,Non CIP,201
68.0,2022-06-26,Non Critical,5
68.0,2022-06-26,Serious,4
68.0,2022-06-27,Non CIP,174
68.0,2022-06-27,Non Critical,7
68.0,2022-06-27,Serious,3
68.0,2022-06-28,Critical,1
68.0,2022-06-28,Non CIP,169
68.0,2022-06-28,Non Critical,10
68.0,2022-06-28,Serious,9
68.0,2022-06-29,Critical,1
68.0,2022-06-29,Non CIP,198
68.0,2022-06-29,Non Critical,6
68.0,2022-06-30,Non CIP,195
68.0,2022-06-30,Non Critical,3
68.0,2022-06-30,Serious,3
68.0,2022-07-01,Critical,2
68.0,2022-07-01,Non CIP,185
68.0,2022-07-01,Non Critical,5
68.0,2022-07-01,Serious,2
68.0,2022-07-02,Critical,2
68.0,2022-07-02,Non CIP,197
68.0,2022-07-02,Non Critical,6
68.0,2022-07-02,Serious,2
68.0,2022-07-03,Non CIP,199
68.0,2022-07-03,Non Critical,7
68.0,2022-07-03,Serious,4
68.0,2022-07-04,Critical,2
68.0,2022-07-04,Non CIP,252
68.0,2022-07-04,Non Critical,7
68.0,2022-07-04,Serious,2
68.0,2022-07-05,Non CIP,244
68.0,2022-07-05,Non Critical,7
68.0,2022-07-05,Serious,5
68.0,2022-07-06,Critical,2
68.0,2022-07-06,Non CIP,209
68.0,2022-07-06,Non Critical,1
68.0,2022-07-06,Serious,3
68.0,2022-07-07,Critical,1
68.0,2022-07-07,Non CIP,180
68.0,2022-07-07,Non Critical,5
68.0,2022-07-07,Serious,6
68.0,2022-07-08,Critical,2
68.0,2022-07-08,Non CIP,194
68.0,2022-07-08,Non Critical,4
68.0,2022-07-08,Serious,6
68.0,2022-07-09,Non CIP,168
68.0,2022-07-09,Non Critical,7
68.0,2022-07-09,Serious,7
68.0,2022-07-10,Non CIP,189
68.0,2022-07-10,Non Critical,6
68.0,2022-07-10,Serious,4
68.0,2022-07-11,Critical,2
68.0,2022-07-11,Non CIP,151
68.0,2022-07-11,Non Critical,5
68.0,2022-07-11,Serious,5
68.0,2022-07-12,Critical,2
68.0,2022-07-12,Non CIP,195
68.0,2022-07-12,Non Critical,3
68.0,2022-07-12,Serious,6
68.0,2022-07-13,Critical,2
68.0,2022-07-13,Non CIP,164
68.0,2022-07-13,Non Critical,4
68.0,2022-07-13,Serious,7
68.0,2022-07-14,Non CIP,207
68.0,2022-07-14,Non Critical,1
68.0,2022-07-14,Serious,3
68.0,2022-07-15,Non CIP,184
68.0,2022-07-15,Non Critical,6
68.0,2022-07-15,Serious,4
68.0,2022-07-16,Critical,2
68.0,2022-07-16,Non CIP,174
68.0,2022-07-16,Non Critical,8
68.0,2022-07-16,Serious,4
68.0,2022-07-17,Critical,1
68.0,2022-07-17,Non CIP,145
68.0,2022-07-17,Non Critical,6
68.0,2022-07-17,Serious,7
68.0,2022-07-18,Critical,1
68.0,2022-07-18,Non CIP,169
68.0,2022-07-18,Non Critical,3
68.0,2022-07-18,Serious,6
68.0,2022-07-19,Non CIP,209
68.0,2022-07-19,Non Critical,5
68.0,2022-07-19,Serious,4
68.0,2022-07-20,Critical,2
68.0,2022-07-20,Non CIP,190
68.0,2022-07-20,Non Critical,3
68.0,2022-07-20,Serious,7
68.0,2022-07-21,Non CIP,210
68.0,2022-07-21,Non Critical,1
68.0,2022-07-21,Serious,7
68.0,2022-07-22,Non CIP,205
68.0,2022-07-22,Non Critical,7
68.0,2022-07-22,Serious,1
68.0,2022-07-23,Critical,2
68.0,2022-07-23,Non CIP,182
68.0,2022-07-23,Non Critical,5
68.0,2022-07-24,Critical,4
68.0,2022-07-24,Non CIP,192
68.0,2022-07-24,Non Critical,3
68.0,2022-07-24,Serious,7
68.0,2022-07-25,Critical,1
68.0,2022-07-25,Non CIP,214
68.0,2022-07-25,Non Critical,6
68.0,2022-07-25,Serious,4
68.0,2022-07-26,Critical,1
68.0,2022-07-26,Non CIP,187
68.0,2022-07-26,Non Critical,9
68.0,2022-07-26,Serious,8
68.0,2022-07-27,Critical,1
68.0,2022-07-27,Non CIP,193
68.0,2022-07-27,Non Critical,5
68.0,2022-07-27,Serious,4
68.0,2022-07-28,Critical,2
68.0,2022-07-28,Non CIP,180
68.0,2022-07-28,Non Critical,5
68.0,2022-07-28,Serious,5
68.0,2022-07-29,Critical,3
68.0,2022-07-29,Non CIP,180
68.0,2022-07-29,Non Critical,4
68.0,2022-07-29,Serious,5
68.0,2022-07-30,Critical,4
68.0,2022-07-30,Non CIP,191
68.0,2022-07-30,Non Critical,3
68.0,2022-07-30,Serious,7
68.0,2022-07-31,Non CIP,169
68.0,2022-07-31,Non Critical,5
68.0,2022-07-31,Serious,3
68.0,2022-08-01,Non CIP,197
68.0,2022-08-01,Non Critical,6
68.0,2022-08-01,Serious,4
68.0,2022-08-02,Critical,3
68.0,2022-08-02,Non CIP,186
68.0,2022-08-02,Serious,7
68.0,2022-08-03,Critical,3
68.0,2022-08-03,Non CIP,168
68.0,2022-08-03,Non Critical,5
68.0,2022-08-03,Serious,4
68.0,2022-08-04,Critical,3
68.0,2022-08-04,Non CIP,157
68.0,2022-08-04,Non Critical,5
68.0,2022-08-04,Serious,6
68.0,2022-08-05,Critical,5
68.0,2022-08-05,Non CIP,169
68.0,2022-08-05,Non Critical,5
68.0,2022-08-05,Serious,2
68.0,2022-08-06,Critical,1
68.0,2022-08-06,Non CIP,169
68.0,2022-08-06,Non Critical,7
68.0,2022-08-06,Serious,2
68.0,2022-08-07,Critical,1
68.0,2022-08-07,Non CIP,170
68.0,2022-08-07,Non Critical,6
68.0,2022-08-07,Serious,4
68.0,2022-08-08,Critical,1
68.0,2022-08-08,Non CIP,179
68.0,2022-08-08,Non Critical,2
68.0,2022-08-08,Serious,6
68.0,2022-08-09,Critical,1
68.0,2022-08-09,Non CIP,202
68.0,2022-08-09,Non Critical,5
68.0,2022-08-09,Serious,5
68.0,2022-08-10,Non CIP,184
68.0,2022-08-10,Non Critical,4
68.0,2022-08-10,Serious,6
68.0,2022-08-11,Critical,2
68.0,2022-08-11,Non CIP,198
68.0,2022-08-11,Non Critical,4
68.0,2022-08-11,Serious,6
68.0,2022-08-12,Critical,1
68.0,2022-08-12,Non CIP,220
68.0,2022-08-12,Non Critical,4
68.0,2022-08-12,Serious,6
68.0,2022-08-13,Critical,1
68.0,2022-08-13,Non CIP,178
68.0,2022-08-13,Non Critical,10
68.0,2022-08-13,Serious,6
68.0,2022-08-14,Non CIP,203
68.0,2022-08-14,Non Critical,7
68.0,2022-08-14,Serious,1
68.0,2022-08-15,Critical,4
68.0,2022-08-15,Non CIP,165
68.0,2022-08-15,Non Critical,6
68.0,2022-08-15,Serious,6
68.0,2022-08-16,Non CIP,193
68.0,2022-08-16,Non Critical,2
68.0,2022-08-16,Serious,5
68.0,2022-08-17,Critical,1
68.0,2022-08-17,Non CIP,186
68.0,2022-08-17,Non Critical,2
68.0,2022-08-17,Serious,7
68.0,2022-08-18,Critical,3
68.0,2022-08-18,Non CIP,181
68.0,2022-08-18,Non Critical,3
68.0,2022-08-18,Serious,5
68.0,2022-08-19,Critical,4
68.0,2022-08-19,Non CIP,178
68.0,2022-08-19,Non Critical,1
68.0,2022-08-19,Serious,9
68.0,2022-08-20,Critical,1
68.0,2022-08-20,Non CIP,182
68.0,2022-08-20,Non Critical,7
68.0,2022-08-20,Serious,7
68.0,2022-08-21,Critical,2
68.0,2022-08-21,Non CIP,166
68.0,2022-08-21,Non Critical,4
68.0,2022-08-21,Serious,7
68.0,2022-08-22,Critical,3
68.0,2022-08-22,Non CIP,154
68.0,2022-08-22,Non Critical,3
68.0,2022-08-22,Serious,5
68.0,2022-08-23,Non CIP,162
68.0,2022-08-23,Non Critical,4
68.0,2022-08-23,Serious,5
68.0,2022-08-24,Non CIP,184
68.0,2022-08-24,Non Critical,3
68.0,2022-08-24,Serious,4
68.0,2022-08-25,Critical,3
68.0,2022-08-25,Non CIP,187
68.0,2022-08-25,Non Critical,7
68.0,2022-08-25,Serious,6
68.0,2022-08-26,Critical,1
68.0,2022-08-26,Non CIP,177
68.0,2022-08-26,Non Critical,1
68.0,2022-08-26,Serious,5
68.0,2022-08-27,Critical,2
68.0,2022-08-27,Non CIP,171
68.0,2022-08-27,Non Critical,9
68.0,2022-08-27,Serious,9
68.0,2022-08-28,Critical,1
68.0,2022-08-28,Non CIP,173
68.0,2022-08-28,Non Critical,6
68.0,2022-08-28,Serious,3
68.0,2022-08-29,Non CIP,139
68.0,2022-08-29,Non Critical,3
68.0,2022-08-29,Serious,10
68.0,2022-08-30,Critical,2
68.0,2022-08-30,Non CIP,172
68.0,2022-08-30,Non Critical,6
68.0,2022-08-30,Serious,3
68.0,2022-08-31,Non CIP,184
68.0,2022-08-31,Non Critical,6
68.0,2022-08-31,Serious,4
68.0,2022-09-01,Critical,5
68.0,2022-09-01,Non CIP,210
68.0,2022-09-01,Non Critical,6
68.0,2022-09-01,Serious,6
68.0,2022-09-02,Non CIP,184
68.0,2022-09-02,Non Critical,6
68.0,2022-09-02,Serious,7
68.0,2022-09-03,Non CIP,181
68.0,2022-09-03,Non Critical,4
68.0,2022-09-03,Serious,6
68.0,2022-09-04,Critical,4
68.0,2022-09-04,Non CIP,147
68.0,2022-09-04,Non Critical,2
68.0,2022-09-04,Serious,5
68.0,2022-09-05,Critical,4
68.0,2022-09-05,Non CIP,122
68.0,2022-09-05,Non Critical,4
68.0,2022-09-05,Serious,3
68.0,2022-09-06,Critical,2
68.0,2022-09-06,Non CIP,167
68.0,2022-09-06,Non Critical,2
68.0,2022-09-06,Serious,2
68.0,2022-09-07,Non CIP,163
68.0,2022-09-07,Non Critical,8
68.0,2022-09-07,Serious,9
68.0,2022-09-08,Critical,1
68.0,2022-09-08,Non CIP,193
68.0,2022-09-08,Non Critical,5
68.0,2022-09-08,Serious,6
68.0,2022-09-09,Critical,2
68.0,2022-09-09,Non CIP,165
68.0,2022-09-09,Non Critical,5
68.0,2022-09-09,Serious,5
68.0,2022-09-10,Non CIP,165
68.0,2022-09-10,Non Critical,1
68.0,2022-09-10,Serious,10
68.0,2022-09-11,Critical,3
68.0,2022-09-11,Non CIP,166
68.0,2022-09-11,Non Critical,2
68.0,2022-09-11,Serious,6
68.0,2022-09-12,Non CIP,179
68.0,2022-09-12,Non Critical,2
68.0,2022-09-12,Serious,9
68.0,2022-09-13,Critical,3
68.0,2022-09-13,Non CIP,176
68.0,2022-09-13,Non Critical,4
68.0,2022-09-13,Serious,8
68.0,2022-09-14,Critical,1
68.0,2022-09-14,Non CIP,173
68.0,2022-09-14,Non Critical,1
68.0,2022-09-14,Serious,5
68.0,2022-09-15,Critical,2
68.0,2022-09-15,Non CIP,184
68.0,2022-09-15,Non Critical,3
68.0,2022-09-15,Serious,8
68.0,2022-09-16,Critical,2
68.0,2022-09-16,Non CIP,202
68.0,2022-09-16,Non Critical,11
68.0,2022-09-16,Serious,9
68.0,2022-09-17,Non CIP,177
68.0,2022-09-17,Non Critical,2
68.0,2022-09-17,Serious,6
68.0,2022-09-18,Critical,1
68.0,2022-09-18,Non CIP,159
68.0,2022-09-18,Non Critical,3
68.0,2022-09-18,Serious,7
68.0,2022-09-19,Non CIP,162
68.0,2022-09-19,Non Critical,3
68.0,2022-09-19,Serious,11
68.0,2022-09-20,Critical,3
68.0,2022-09-20,Non CIP,154
68.0,2022-09-20,Non Critical,3
68.0,2022-09-20,Serious,12
68.0,2022-09-21,Critical,4
68.0,2022-09-21,Non CIP,161
68.0,2022-09-21,Non Critical,2
68.0,2022-09-21,Serious,11
68.0,2022-09-22,Critical,4
68.0,2022-09-22,Non CIP,141
68.0,2022-09-22,Non Critical,6
68.0,2022-09-22,Serious,8
68.0,2022-09-23,Critical,1
68.0,2022-09-23,Non CIP,202
68.0,2022-09-23,Non Critical,6
68.0,2022-09-23,Serious,8
68.0,2022-09-24,Critical,1
68.0,2022-09-24,Non CIP,169
68.0,2022-09-24,Non Critical,3
68.0,2022-09-24,Serious,8
68.0,2022-09-25,Critical,4
68.0,2022-09-25,Non CIP,155
68.0,2022-09-25,Non Critical,7
68.0,2022-09-25,Serious,5
68.0,2022-09-26,Non CIP,179
68.0,2022-09-26,Non Critical,5
68.0,2022-09-26,Serious,9
68.0,2022-09-27,Critical,3
68.0,2022-09-27,Non CIP,170
68.0,2022-09-27,Non Critical,4
68.0,2022-09-27,Serious,6
68.0,2022-09-28,Non CIP,169
68.0,2022-09-28,Non Critical,2
68.0,2022-09-28,Serious,3
68.0,2022-09-29,Critical,1
68.0,2022-09-29,Non CIP,180
68.0,2022-09-29,Non Critical,11
68.0,2022-09-29,Serious,11
68.0,2022-09-30,Critical,1
68.0,2022-09-30,Non CIP,198
68.0,2022-09-30,Non Critical,6
68.0,2022-09-30,Serious,4
68.0,2022-10-01,Critical,6
68.0,2022-10-01,Non CIP,172
68.0,2022-10-01,Non Critical,5
68.0,2022-10-01,Serious,6
68.0,2022-10-02,Critical,2
68.0,2022-10-02,Non CIP,183
68.0,2022-10-02,Non Critical,6
68.0,2022-10-02,Serious,3
68.0,2022-10-03,Critical,2
68.0,2022-10-03,Non CIP,173
68.0,2022-10-03,Non Critical,3
68.0,2022-10-03,Serious,4
68.0,2022-10-04,Non CIP,189
68.0,2022-10-04,Non Critical,7
68.0,2022-10-04,Serious,4
68.0,2022-10-05,Critical,1
68.0,2022-10-05,Non CIP,168
68.0,2022-10-05,Non Critical,7
68.0,2022-10-05,Serious,4
68.0,2022-10-06,Critical,2
68.0,2022-10-06,Non CIP,190
68.0,2022-10-06,Non Critical,2
68.0,2022-10-06,Serious,8
68.0,2022-10-07,Critical,1
68.0,2022-10-07,Non CIP,183
68.0,2022-10-07,Non Critical,5
68.0,2022-10-07,Serious,5
68.0,2022-10-08,Critical,1
68.0,2022-10-08,Non CIP,176
68.0,2022-10-08,Non Critical,9
68.0,2022-10-08,Serious,3
68.0,2022-10-09,Critical,1
68.0,2022-10-09,Non CIP,175
68.0,2022-10-09,Non Critical,3
68.0,2022-10-09,Serious,6
68.0,2022-10-10,Critical,2
68.0,2022-10-10,Non CIP,173
68.0,2022-10-10,Non Critical,2
68.0,2022-10-10,Serious,6
68.0,2022-10-11,Critical,1
68.0,2022-10-11,Non CIP,189
68.0,2022-10-11,Non Critical,3
68.0,2022-10-11,Serious,6
68.0,2022-10-12,Critical,2
68.0,2022-10-12,Non CIP,205
68.0,2022-10-12,Non Critical,3
68.0,2022-10-12,Serious,7
68.0,2022-10-13,Critical,3
68.0,2022-10-13,Non CIP,193
68.0,2022-10-13,Non Critical,7
68.0,2022-10-13,Serious,5
68.0,2022-10-14,Critical,2
68.0,2022-10-14,Non CIP,185
68.0,2022-10-14,Non Critical,1
68.0,2022-10-14,Serious,5
68.0,2022-10-15,Critical,4
68.0,2022-10-15,Non CIP,219
68.0,2022-10-15,Non Critical,6
68.0,2022-10-15,Serious,5
68.0,2022-10-16,Non CIP,189
68.0,2022-10-16,Non Critical,6
68.0,2022-10-16,Serious,8
68.0,2022-10-17,Critical,1
68.0,2022-10-17,Non CIP,189
68.0,2022-10-17,Non Critical,6
68.0,2022-10-17,Serious,4
68.0,2022-10-18,Critical,2
68.0,2022-10-18,Non CIP,149
68.0,2022-10-18,Non Critical,4
68.0,2022-10-18,Serious,5
68.0,2022-10-19,Critical,1
68.0,2022-10-19,Non CIP,187
68.0,2022-10-19,Non Critical,4
68.0,2022-10-19,Serious,9
68.0,2022-10-20,Critical,1
68.0,2022-10-20,Non CIP,162
68.0,2022-10-20,Non Critical,3
68.0,2022-10-20,Serious,3
68.0,2022-10-21,Critical,3
68.0,2022-10-21,Non CIP,195
68.0,2022-10-21,Non Critical,7
68.0,2022-10-21,Serious,9
68.0,2022-10-22,Non CIP,178
68.0,2022-10-22,Non Critical,5
68.0,2022-10-22,Serious,4
68.0,2022-10-23,Non CIP,164
68.0,2022-10-23,Non Critical,5
68.0,2022-10-23,Serious,4
68.0,2022-10-24,Critical,1
68.0,2022-10-24,Non CIP,187
68.0,2022-10-24,Non Critical,2
68.0,2022-10-24,Serious,5
68.0,2022-10-25,Non CIP,217
68.0,2022-10-25,Non Critical,3
68.0,2022-10-25,Serious,3
68.0,2022-10-26,Non CIP,203
68.0,2022-10-26,Non Critical,1
68.0,2022-10-26,Serious,4
68.0,2022-10-27,Non CIP,205
68.0,2022-10-27,Non Critical,6
68.0,2022-10-27,Serious,1
68.0,2022-10-28,Non CIP,207
68.0,2022-10-28,Non Critical,6
68.0,2022-10-28,Serious,5
68.0,2022-10-29,Critical,2
68.0,2022-10-29,Non CIP,155
68.0,2022-10-29,Non Critical,5
68.0,2022-10-29,Serious,4
68.0,2022-10-30,Critical,4
68.0,2022-10-30,Non CIP,173
68.0,2022-10-30,Non Critical,6
68.0,2022-10-30,Serious,4
68.0,2022-10-31,Critical,1
68.0,2022-10-31,Non CIP,197
68.0,2022-10-31,Non Critical,10
68.0,2022-10-31,Serious,10
68.0,2022-11-01,Critical,1
68.0,2022-11-01,Non CIP,224
68.0,2022-11-01,Non Critical,6
68.0,2022-11-01,Serious,7
68.0,2022-11-02,Critical,2
68.0,2022-11-02,Non CIP,203
68.0,2022-11-02,Non Critical,9
68.0,2022-11-02,Serious,4
68.0,2022-11-03,Critical,1
68.0,2022-11-03,Non CIP,217
68.0,2022-11-03,Non Critical,3
68.0,2022-11-03,Serious,12
68.0,2022-11-04,Critical,3
68.0,2022-11-04,Non CIP,224
68.0,2022-11-04,Non Critical,4
68.0,2022-11-04,Serious,8
68.0,2022-11-05,Non CIP,186
68.0,2022-11-05,Non Critical,9
68.0,2022-11-05,Serious,4
68.0,2022-11-06,Critical,1
68.0,2022-11-06,Non CIP,198
68.0,2022-11-06,Non Critical,7
68.0,2022-11-06,Serious,3
68.0,2022-11-07,Critical,3
68.0,2022-11-07,Non CIP,205
68.0,2022-11-07,Non Critical,6
68.0,2022-11-07,Serious,6
68.0,2022-11-08,Critical,1
68.0,2022-11-08,Non CIP,213
68.0,2022-11-08,Non Critical,3
68.0,2022-11-08,Serious,6
68.0,2022-11-09,Critical,2
68.0,2022-11-09,Non CIP,180
68.0,2022-11-09,Non Critical,5
68.0,2022-11-09,Serious,8
68.0,2022-11-10,Non CIP,187
68.0,2022-11-10,Non Critical,5
68.0,2022-11-10,Serious,4
68.0,2022-11-11,Critical,5
68.0,2022-11-11,Non CIP,170
68.0,2022-11-11,Non Critical,8
68.0,2022-11-11,Serious,7
68.0,2022-11-12,Critical,2
68.0,2022-11-12,Non CIP,184
68.0,2022-11-12,Non Critical,7
68.0,2022-11-12,Serious,8
68.0,2022-11-13,Critical,1
68.0,2022-11-13,Non CIP,186
68.0,2022-11-13,Non Critical,4
68.0,2022-11-13,Serious,7
68.0,2022-11-14,Critical,2
68.0,2022-11-14,Non CIP,191
68.0,2022-11-14,Non Critical,4
68.0,2022-11-14,Serious,5
68.0,2022-11-15,Non CIP,203
68.0,2022-11-15,Non Critical,1
68.0,2022-11-15,Serious,5
68.0,2022-11-16,Non CIP,235
68.0,2022-11-16,Non Critical,2
68.0,2022-11-16,Serious,1
68.0,2022-11-17,Critical,1
68.0,2022-11-17,Non CIP,195
68.0,2022-11-17,Non Critical,6
68.0,2022-11-17,Serious,7
68.0,2022-11-18,Non CIP,194
68.0,2022-11-18,Non Critical,2
68.0,2022-11-18,Serious,4
68.0,2022-11-19,Non CIP,180
68.0,2022-11-19,Non Critical,6
68.0,2022-11-19,Serious,6
68.0,2022-11-20,Critical,1
68.0,2022-11-20,Non CIP,182
68.0,2022-11-20,Non Critical,4
68.0,2022-11-20,Serious,9
68.0,2022-11-21,Critical,2
68.0,2022-11-21,Non CIP,162
68.0,2022-11-21,Serious,9
68.0,2022-11-22,Critical,1
68.0,2022-11-22,Non CIP,220
68.0,2022-11-22,Non Critical,2
68.0,2022-11-22,Serious,3
68.0,2022-11-23,Non CIP,253
